NatEmis,DataYear,ProvinceCD,Province,Institution_Name,Status,Sector,Type_DoE,Phase,Specialization,OwnerLand,OwnerBuild,Ownership,ExDept,PaypointNo,ComponentNo,ExamNo,ExamCentre,GIS_Longitude,GIS_Latitude,GISSource,Magisterial_District,DMunName,LMunName,Ward_ID,EIRegion,EIDistrict,EICircuit,Addressee,Township_Village,Suburb,Town_City,StreetAddress,PostalAddress,Telephone,Facsimile,Section21,Section21_Funct,Quintile,NAS,NodalArea,RegistrationDate,NoFeeSchool,Allocation,Urban_Rural,Open_Boarding_school,ANA_School,Full_Service_School,LEARNER NUMBER,EDUCATOR TOTAL
700110148,2016,7,GP,LENASIA MODEL PRIMARY SCHOOL,OPEN,PUBLIC,ORDINARY SCHOOL,PRIMARY SCHOOL,ORDINARY SCHOOL,PUBLIC,STATE,STATE,HOUSE OF DELEGATES(HOD),914178,914178,99,NOT APPLICABLE,27.8355781,-26.31379903,GISSource,UNKNOWN,CITY OF JOHANNESBURG METROPOLITAN MUNICIPALITY,CITY OF JOHANNESBURG METROPOLITAN MUNICIPALITY,79800010,JOHANNESBURG,JOHANNESBURG CENTRAL,JC_2,ABRAHAMS,EXT 1,LENASIA,JOHANNESBURG,"38 HERON, EXT 1, LENASIA, 1820","PO BOX 73, LENASIA, 1820",0118521430,0118547821,YES,ACD,5,N,NOT APPLICABLE,12/31/1899,NO,590,URBAN,NO,YES,NO,900,24
700110155,2016,7,GP,LENASIA SECONDARY SCHOOL,OPEN,PUBLIC,ORDINARY SCHOOL,SECONDARY SCHOOL,ORDINARY SCHOOL,PUBLIC,STATE,STATE,HOUSE OF DELEGATES(HOD),914179,914179,8110155,LENASIA SECONDARY SCHOOL,27.82979672,-26.31195073,GISSource,UNKNOWN,CITY OF JOHANNESBURG METROPOLITAN MUNICIPALITY,CITY OF JOHANNESBURG METROPOLITAN MUNICIPALITY,79800010,JOHANNESBURG,JOHANNESBURG CENTRAL,JC_2,MUNSHI,LENASIA,LENASIA,JOHANNESBURG,"2 CNR PENGUIN AND CRANE STREETS, LENASIA, LENASIA, 1827","P O BOX 2, EXT 1      LENASIA, 1820",0118522202,0118545700,YES,ACD,5,N,NOT APPLICABLE,12/31/1899,NO,590,URBAN,NO,YES,NO,1119,42
700110163,2016,7,GP,SIERRA NEVADA PRIMARY SCHOOL,OPEN,PUBLIC,ORDINARY SCHOOL,PRIMARY SCHOOL,ORDINARY SCHOOL,PUBLIC,STATE,STATE,HOUSE OF DELEGATES(HOD),911257,911257,99,NOT APPLICABLE,27.86039,-26.397733,GISSource,UNKNOWN,CITY OF JOHANNESBURG METROPOLITAN MUNICIPALITY,CITY OF JOHANNESBURG METROPOLITAN MUNICIPALITY,79800120,JOHANNESBURG,JOHANNESBURG SOUTH,JS_2,ABRAHAMS,EXT 4,LENASIA SOUTH,JOHANNESBURG,"70 STELLENBERG, EXT 4, LENASIA SOUTH, 1829","BOX 1422, LENASIA, 1820",0118559718,0118556294,YES,ACD,4,N,NOT APPLICABLE,12/31/1899,NO,590,URBAN,NO,YES,NO,1046,25
700110171,2016,7,GP,KIASHA PARK PRIMARY SCHOOL,OPEN,PUBLIC,ORDINARY SCHOOL,PRIMARY SCHOOL,ORDINARY SCHOOL,PUBLIC,STATE,STATE,HOUSE OF DELEGATES(HOD),911117,911117,99,NOT APPLICABLE,27.869841792,-26.3968338414,GISSource,UNKNOWN,CITY OF JOHANNESBURG METROPOLITAN MUNICIPALITY,CITY OF JOHANNESBURG METROPOLITAN MUNICIPALITY,79800120,JOHANNESBURG,JOHANNESBURG SOUTH,JS_2,PILLAY,LENASIA SOUTH,LENASIA,JOHANNESBURG,"5794 DRAKENSBURG STREET, LENASIA SOUTH, LENASIA, 1829","P.O. BOX 5174, KIASHA PARK, 1829",0118558230,0118553092,YES,ACD,4,N,NOT APPLICABLE,12/31/1899,YES,1177,URBAN,NO,YES,NO,1200,29
700110189,2016,7,GP,LANCASTER PRIMARY SCHOOL,OPEN,PUBLIC,ORDINARY SCHOOL,PRIMARY SCHOOL,ORDINARY SCHOOL,PUBLIC,STATE,STATE,HOUSE OF DELEGATES(HOD),911131,911131,99,NOT APPLICABLE,27.8570172,-26.38646829,GISSource,UNKNOWN,CITY OF JOHANNESBURG METROPOLITAN MUNICIPALITY,CITY OF JOHANNESBURG METROPOLITAN MUNICIPALITY,79800120,JOHANNESBURG,JOHANNESBURG SOUTH,JS_2,MOTHUPI,LENASIA SOUTH,LENASIA SOUTH,JOHANNESBURG,"1003 LANCASTER STREET, LENASIA SOUTH, LENASIA SOUTH, 1829","P.O. BOX 6, KIASHA PARK, 1829",0118551066,0118556471,YES,ACD,5,N,NOT APPLICABLE,12/31/1899,YES,1177,URBAN,NO,YES,NO,1097,25
700110197,2016,7,GP,SOUTHVIEW HIGH SCHOOL,OPEN,PUBLIC,ORDINARY SCHOOL,SECONDARY SCHOOL,ORDINARY SCHOOL,PUBLIC,STATE,STATE,HOUSE OF DELEGATES(HOD),911264,911264,8110197,SOUTHVIEW HIGH SCHOOL,27.8499983335,-26.3794050002,GISSource,UNKNOWN,CITY OF JOHANNESBURG METROPOLITAN MUNICIPALITY,CITY OF JOHANNESBURG METROPOLITAN MUNICIPALITY,79800120,JOHANNESBURG,JOHANNESBURG SOUTH,JS_3,CHANGELRYAN,LENASIA SOUTH,LENASIA SOUTH,LENASIA SOUTH,"1 CNR COSMOS AND VIOLET STREETS, LENASIA SOUTH, LENASIA SOUTH, 1829","P 0 BOX 4, KIASHA PARK, 1829",0118551025,0112111315,YES,ACD,4,N,NOT APPLICABLE,12/31/1899,YES,1177,URBAN,NO,YES,NO,1330,51
700110213,2016,7,GP,LENASIA SOUTH SECONDARY SCHOOL,OPEN,PUBLIC,ORDINARY SCHOOL,SECONDARY SCHOOL,ORDINARY SCHOOL,PUBLIC,STATE,STATE,HOUSE OF DELEGATES(HOD),911141,911141,8110213,LENASIA SOUTH SECONDARY SCHOOL,27.85478602,-26.38779522,GISSource,UNKNOWN,CITY OF JOHANNESBURG METROPOLITAN MUNICIPALITY,CITY OF JOHANNESBURG METROPOLITAN MUNICIPALITY,79800120,JOHANNESBURG,JOHANNESBURG SOUTH,JS_2,KWINDA,KIASHA PARK,LENASIA SOUTH,JOHANNESBURG,"34 CORNER IVY & SHEFFIELD ROAD, KIASHA PARK, LENASIA SOUTH, 1829","P O BOX 3, KIASHA PARK, 1829",0118551503,0118559002,YES,ACD,5,N,NOT APPLICABLE,12/31/1899,NO,590,URBAN,NO,YES,NO,1476,52
700110239,2016,7,GP,LIBRA PRIMARY SCHOOL,OPEN,PUBLIC,ORDINARY SCHOOL,PRIMARY SCHOOL,ORDINARY SCHOOL,PUBLIC,STATE,STATE,HOUSE OF DELEGATES(HOD),914181,914181,99,NOT APPLICABLE,27.859682,-26.326903,GISSource,UNKNOWN,CITY OF JOHANNESBURG METROPOLITAN MUNICIPALITY,CITY OF JOHANNESBURG METROPOLITAN MUNICIPALITY,79800009,JOHANNESBURG,JOHANNESBURG CENTRAL,JC_2,SINGARAM,EXT. 8,LENASIA,JOHANNESBURG,"7384 KABELJOU, EXT. 8, LENASIA, 1820","P.O.BOX 677, LENASIA, 1820",0118529565,0118526705,YES,ACD,5,N,NOT APPLICABLE,12/31/1899,NO,590,URBAN,NO,YES,NO,891,23
700110247,2016,7,GP,MH JOOSUB TECHNICAL SECONDARY SCHOOL,OPEN,PUBLIC,ORDINARY SCHOOL,SECONDARY SCHOOL,ORDINARY & TECHNICAL,PUBLIC,STATE,STATE,HOUSE OF DELEGATES(HOD),914185,914185,8110247,MH JOOSUB TECHNICAL SECONDARY SCHOOL,27.828668,-26.32825,GISSource,UNKNOWN,CITY OF JOHANNESBURG METROPOLITAN MUNICIPALITY,CITY OF JOHANNESBURG METROPOLITAN MUNICIPALITY,79800008,JOHANNESBURG,JOHANNESBURG CENTRAL,JC_2,HAMID,EXTENSION 4,LENASIA,JOHANNESBURG,"50 BAMBOO STREET, EXTENSION 4, LENASIA, 1827","P.O.BOX 163, LENASIA, 1820",0118523520,0118523520,YES,ACD,4,N,NOT APPLICABLE,12/31/1899,NO,590,URBAN,NO,YES,NO,1257,52
700110270,2016,7,GP,PARK PRIMARY SCHOOL,OPEN,PUBLIC,ORDINARY SCHOOL,PRIMARY SCHOOL,ORDINARY SCHOOL,PUBLIC,STATE,STATE,HOUSE OF DELEGATES(HOD),914197,914197,99,NOT APPLICABLE,27.83328573,-26.31819965,GISSource,UNKNOWN,CITY OF JOHANNESBURG METROPOLITAN MUNICIPALITY,CITY OF JOHANNESBURG METROPOLITAN MUNICIPALITY,79800009,JOHANNESBURG,JOHANNESBURG CENTRAL,JC_2,KHAN,EXTENSION1,LENASIA,JOHANNESBURG,"2290 CONDOR AVENUE, EXTENSION1, LENASIA, 1827","P.O.BOX 31, LENASIA, 1820",0118521512,0118521901,YES,ACD,5,N,NOT APPLICABLE,12/31/1899,NO,590,URBAN,NO,YES,NO,1217,33
700110288,2016,7,GP,PARKSIDE PRIMARY SCHOOL,OPEN,PUBLIC,ORDINARY SCHOOL,PRIMARY SCHOOL,ORDINARY SCHOOL,PUBLIC,STATE,STATE,HOUSE OF DELEGATES(HOD),911217,911217,99,NOT APPLICABLE,27.84592786,-26.38411048,GISSource,UNKNOWN,CITY OF JOHANNESBURG METROPOLITAN MUNICIPALITY,CITY OF JOHANNESBURG METROPOLITAN MUNICIPALITY,79800120,JOHANNESBURG,JOHANNESBURG SOUTH,JS_2,MAKWELA,LENASIA SOUTH,LENASIA,JOHANNESBURG,"1724 HAWK CRESCENT, LENASIA SOUTH, LENASIA, 1829","10, KIASHA PARK, 1829",0118558642,0118558971,YES,ACD,5,N,NOT APPLICABLE,12/31/1899,NO,590,URBAN,NO,YES,NO,1114,29
700110304,2016,7,GP,PROGRESS PRIMARY SCHOOL,OPEN,PUBLIC,ORDINARY SCHOOL,PRIMARY SCHOOL,ORDINARY SCHOOL,PUBLIC,STATE,STATE,HOUSE OF DELEGATES(HOD),914204,914204,99,NOT APPLICABLE,27.84453855,-26.3240661,GISSource,UNKNOWN,CITY OF JOHANNESBURG METROPOLITAN MUNICIPALITY,CITY OF JOHANNESBURG METROPOLITAN MUNICIPALITY,79800009,JOHANNESBURG,JOHANNESBURG CENTRAL,JC_2,NAIDOO,LENASIA,JOHANNESBURG,JOHANNESBURG,"3997 PROTEA AVENUE, LENASIA, JOHANNESBURG, 1827","P.O.BOX 171, LENASIA, 1820",0118522845,0118547542,YES,ACD,5,N,NOT APPLICABLE,12/31/1899,NO,590,URBAN,NO,YES,NO,914,29
700110312,2016,7,GP,SHARICREST PRIMARY SCHOOL,OPEN,PUBLIC,ORDINARY SCHOOL,PRIMARY SCHOOL,ORDINARY SCHOOL,PUBLIC,STATE,STATE,HOUSE OF DELEGATES(HOD),911255,911255,99,NOT APPLICABLE,27.862078,-26.343127,GISSource,UNKNOWN,CITY OF JOHANNESBURG METROPOLITAN MUNICIPALITY,CITY OF JOHANNESBURG METROPOLITAN MUNICIPALITY,79800008,JOHANNESBURG,JOHANNESBURG SOUTH,JS_3,THANDRAND,LENASIA,LENASIA,JOHANNESBURG,"138 CNR. SHARI & VOLTA, LENASIA, LENASIA, 1820","P.O.BOX  280, LENASIA, 1820",0118571354,0118571354,YES,ACD,5,N,NOT APPLICABLE,12/31/1899,NO,590,URBAN,NO,YES,NO,992,26
700110338,2016,7,GP,TRINITY SECONDARY SCHOOL,OPEN,PUBLIC,ORDINARY SCHOOL,SECONDARY SCHOOL,ORDINARY SCHOOL,PUBLIC,STATE,STATE,HOUSE OF DELEGATES(HOD),914218,914218,8110338,TRINITY SECONDARY SCHOOL,27.841581,-26.314049,GISSource,UNKNOWN,CITY OF JOHANNESBURG METROPOLITAN MUNICIPALITY,CITY OF JOHANNESBURG METROPOLITAN MUNICIPALITY,79800010,JOHANNESBURG,JOHANNESBURG CENTRAL,JC_2,BALOYI,EXT 5,LENASIA,JOHANNESBURG,"5466 GIRAFFE AVE, EXT 5, LENASIA, 1820","77, LENASIA, 1820",0118522519,0118548590,YES,ACD,5,N,NOT APPLICABLE,12/31/1899,NO,590,URBAN,NO,YES,NO,1208,41
700110346,2016,7,GP,ZODIAC PRIMARY SCHOOL,OPEN,PUBLIC,ORDINARY SCHOOL,PRIMARY SCHOOL,ORDINARY SCHOOL,PUBLIC,STATE,STATE,HOUSE OF DELEGATES(HOD),911315,911315,99,NOT APPLICABLE,27.8742933331,-26.3326750003,GISSource,UNKNOWN,CITY OF JOHANNESBURG METROPOLITAN MUNICIPALITY,CITY OF JOHANNESBURG METROPOLITAN MUNICIPALITY,79800122,JOHANNESBURG,JOHANNESBURG SOUTH,JS_3,SINGH,LENASIA EXT 9,LENASIA,JOHANNESBURG SOUTH,"7944 SCORPIO DRVIE, LENASIA EXT 9, LENASIA, 1827","861, LENASIA, 1820",0118528001,0118547143,YES,ACD,5,N,NOT APPLICABLE,12/31/1899,NO,590,URBAN,NO,YES,NO,1167,31
700110379,2016,7,GP,COVENANT COLLEGE,OPEN,INDEPENDENT,ORDINARY SCHOOL,COMBINED SCHOOL,ORDINARY SCHOOL,INDEPENDENT,PRIVATE,PRIVATE,HOUSE OF ASSEMBLY(HOA),99,99,99,NOT APPLICABLE,28.04105091,-26.32026158,GISSource,UNKNOWN,CITY OF JOHANNESBURG METROPOLITAN MUNICIPALITY,CITY OF JOHANNESBURG METROPOLITAN MUNICIPALITY,79800023,JOHANNESBURG,JOHANNESBURG SOUTH,JS_3,SWANEPOEL,UNKOWN,RISPARK,JOHANNESBURG,"57 SUMMIT DRIVE, , RISPARK,","PO BOX 167171, BRACKENDOWNS, 1454",0877510467,0867198138,NO,NOT APPLICABLE,NOT APPLICABLE,N,NOT APPLICABLE,12/31/1899,NO,0,RURAL,NO,YES,NO,464,39
700110395,2016,7,GP,GLENANDA PRIMARY SCHOOL,OPEN,PUBLIC,ORDINARY SCHOOL,PRIMARY SCHOOL,Comprehensive,PUBLIC,STATE,STATE,HOUSE OF ASSEMBLY(HOA),911076,911076,99,NOT APPLICABLE,28.03994082,-26.27377818,GISSource,UNKNOWN,CITY OF JOHANNESBURG METROPOLITAN MUNICIPALITY,CITY OF JOHANNESBURG METROPOLITAN MUNICIPALITY,79800023,JOHANNESBURG,JOHANNESBURG SOUTH,JS_3,KING,GLENANDA,JOHANNESBURG,JOHANNESBURG,"1 GLEN STREET, GLENANDA, JOHANNESBURG, 2110","P O BOX 127, MONDEOR, 2110",0116823716,0114321990,YES,ACD,5,N,NOT APPLICABLE,12/31/1899,NO,590,URBAN,NO,YES,NO,1281,47
700110403,2016,7,GP,GLENVISTA HIGH SCHOOL,OPEN,PUBLIC,ORDINARY SCHOOL,SECONDARY SCHOOL,ORDINARY SCHOOL,PUBLIC,STATE,STATE,HOUSE OF ASSEMBLY(HOA),911077,911077,8110403,GLENVISTA HIGH SCHOOL,28.05145598,-26.29208502,GISSource,UNKNOWN,CITY OF JOHANNESBURG METROPOLITAN MUNICIPALITY,CITY OF JOHANNESBURG METROPOLITAN MUNICIPALITY,79800023,JOHANNESBURG,JOHANNESBURG SOUTH,JS_3,MOLAOTSE,MULBARTON,JOHANNESBURG,JOHANNESBURG,"1 THE BROADS, MULBARTON, JOHANNESBURG, 2059","P.O. BOX 1756, GLENVISTA, 2058",0114323177,0116821714,YES,ACD,5,N,NOT APPLICABLE,12/31/1899,NO,590,URBAN,NO,YES,NO,1359,59
700110429,2016,7,GP,HARVEST CHRISTIAN SCHOOL,OPEN,INDEPENDENT,ORDINARY SCHOOL,PRIMARY SCHOOL,Comprehensive,INDEPENDENT,PRIVATE,PRIVATE,HOUSE OF ASSEMBLY(HOA),99,99,99,NOT APPLICABLE,28.05202786,-26.29772724,GISSource,UNKNOWN,CITY OF JOHANNESBURG METROPOLITAN MUNICIPALITY,CITY OF JOHANNESBURG METROPOLITAN MUNICIPALITY,79800023,JOHANNESBURG,JOHANNESBURG SOUTH,JS_3,JORDAAN,UNKOWN,MULBARTON,JOHANNESBURG,"2 TEHORE STREET, , MULBARTON,","1690, GLENVISTA, 2058",0114325752,0116822079,NO,NOT APPLICABLE,NOT APPLICABLE,N,NOT APPLICABLE,12/31/1899,NO,0,URBAN,NO,NO,NO,408,30
700110460,2016,7,GP,LAERSKOOL DANIE THERON,OPEN,PUBLIC,ORDINARY SCHOOL,PRIMARY SCHOOL,ORDINARY SCHOOL,PUBLIC,STATE,STATE,HOUSE OF ASSEMBLY(HOA),911125,911125,99,NOT APPLICABLE,28.00427609,-26.31674699,GISSource,UNKNOWN,CITY OF JOHANNESBURG METROPOLITAN MUNICIPALITY,CITY OF JOHANNESBURG METROPOLITAN MUNICIPALITY,79800125,JOHANNESBURG,JOHANNESBURG SOUTH,JS_3,LESHILO,KIBLER PARK,KIBLERPARK,JOHANNESBURG,"77 GORDON ROAD, KIBLER PARK, , 2091","PRIVATE BAG X01, KIBLER PARK, 2053",0119434235,0119431910,YES,ACD,5,N,NOT APPLICABLE,12/31/1899,NO,590,URBAN,NO,YES,NO,884,26
700110478,2016,7,GP,MONDEOR PRIMARY SCHOOL,OPEN,PUBLIC,ORDINARY SCHOOL,PRIMARY SCHOOL,ORDINARY SCHOOL,PUBLIC,STATE,STATE,HOUSE OF ASSEMBLY(HOA),914188,914188,99,NOT APPLICABLE,28.0034535424,-26.2769970343,GISSource,UNKNOWN,CITY OF JOHANNESBURG METROPOLITAN MUNICIPALITY,CITY OF JOHANNESBURG METROPOLITAN MUNICIPALITY,79800054,JOHANNESBURG,JOHANNESBURG CENTRAL,JC_1,BOWLES,MONDEOR,MONDEOR,JOHANNESBURG,"92 ORMONDE DRIVE, MONDEOR, MONDEOR, 2091","62, MONDEOR, 2110",0116805454,0114330692,YES,ACD,5,N,NOT APPLICABLE,12/31/1899,NO,590,URBAN,NO,YES,NO,1109,38
700110486,2016,7,GP,MULBARTON PRIMARY SCHOOL,OPEN,PUBLIC,ORDINARY SCHOOL,PRIMARY SCHOOL,Comprehensive,PUBLIC,STATE,STATE,HOUSE OF ASSEMBLY(HOA),911193,911193,99,NOT APPLICABLE,28.0605843,-26.30101444,GISSource,UNKNOWN,CITY OF JOHANNESBURG METROPOLITAN MUNICIPALITY,CITY OF JOHANNESBURG METROPOLITAN MUNICIPALITY,79800023,JOHANNESBURG,JOHANNESBURG SOUTH,JS_3,KISTADOO,MULBARTON,MULBARTON,JOHANNESBURG,"16 ARCHIBALD DRIVE, MULBARTON, , 2059","1209, MULBARTON, 2059",0114323288,0114322849,YES,ACD,5,N,NOT APPLICABLE,12/31/1899,NO,590,URBAN,NO,YES,NO,898,37
700110510,2016,7,GP,KWADEDANGENDLALE SECONDARY SCHOOL,OPEN,PUBLIC,ORDINARY SCHOOL,SECONDARY SCHOOL,ORDINARY SCHOOL,PUBLIC,STATE,STATE,DEPARTMENT OF EDUCATION AND TRAINING(DET),914003,914003,8110510,KWADEDANGENDLALE SECONDARY SCHOOL,27.844244,-26.234613,GISSource,UNKNOWN,CITY OF JOHANNESBURG METROPOLITAN MUNICIPALITY,CITY OF JOHANNESBURG METROPOLITAN MUNICIPALITY,79800051,JOHANNESBURG,JOHANNESBURG CENTRAL,JC_6,MNISI,ZOLA NORTH,SOWETO,JOHANNESBURG,"1240 BHEDLA STREET, ZOLA NORTH, SOWETO, 1868","P.O BOX, KWA-XUMA, 1868",0119302046,0119325548,YES,ACD,3,N,NOT APPLICABLE,12/31/1899,YES,1177,URBAN,NO,YES,NO,1128,41
700110536,2016,7,GP,AURORA GIRLS HIGH SCHOOL,OPEN,PUBLIC,ORDINARY SCHOOL,SECONDARY SCHOOL,ORDINARY SCHOOL,PUBLIC,STATE,STATE,DEPARTMENT OF EDUCATION AND TRAINING(DET),914005,914005,8110536,AURORA GIRLS HIGH SCHOOL,27.84772736,-26.23880649,GISSource,UNKNOWN,CITY OF JOHANNESBURG METROPOLITAN MUNICIPALITY,CITY OF JOHANNESBURG METROPOLITAN MUNICIPALITY,79800046,JOHANNESBURG,JOHANNESBURG CENTRAL,JC_6,DLANGISA,ZOLA,SOWETO,SOWETO,"1764 CNR ZICI & BENDILE STREET, ZOLA, SOWETO, 1868","X08, JABULANI MALL POST OFFICE, 1868",0119303604,0119303604,YES,ACD,3,N,NOT APPLICABLE,12/31/1899,YES,1177,URBAN,NO,YES,NO,1263,43
700110544,2016,7,GP,BAFIKILE PRIMARY SCHOOL,OPEN,PUBLIC,ORDINARY SCHOOL,PRIMARY SCHOOL,ORDINARY SCHOOL,PUBLIC,STATE,STATE,DEPARTMENT OF EDUCATION AND TRAINING(DET),914006,914006,99,NOT APPLICABLE,27.8682033336,-26.2711666672,GISSource,UNKNOWN,CITY OF JOHANNESBURG METROPOLITAN MUNICIPALITY,CITY OF JOHANNESBURG METROPOLITAN MUNICIPALITY,79800015,JOHANNESBURG,JOHANNESBURG CENTRAL,JC_3,VILAKAZI,SENAOAONE,SOWETO,SOWETO,"863 SHEZI STREET, SENAOAONE, SOWETO, 1818","77, KWA- XUMA, 1868",0119867684,0119867684,YES,ACD,4,N,NOT APPLICABLE,12/31/1899,YES,1177,URBAN,NO,YES,NO,356,8
700110577,2016,7,GP,BUSISIWE PRIMARY SCHOOL,OPEN,PUBLIC,ORDINARY SCHOOL,PRIMARY SCHOOL,ORDINARY SCHOOL,PUBLIC,STATE,STATE,DEPARTMENT OF EDUCATION AND TRAINING(DET),914007,914007,99,NOT APPLICABLE,27.8330357928,-26.2456433128,GISSource,UNKNOWN,CITY OF JOHANNESBURG METROPOLITAN MUNICIPALITY,CITY OF JOHANNESBURG METROPOLITAN MUNICIPALITY,79800051,JOHANNESBURG,JOHANNESBURG CENTRAL,JC_4,MABALANE,ZOLA,SOWETO,JOHANNESBURG,"1854 SEHOOLE, ZOLA, SOWETO, 1868","POST BOX 124, KWA-XUMA, 1867",0119341133,0119341133,YES,ACD,3,N,NOT APPLICABLE,12/31/1899,YES,1177,URBAN,NO,YES,NO,636,16
700110585,2016,7,GP,DIKGABANE PRIMARY SCHOOL,OPEN,PUBLIC,ORDINARY SCHOOL,PRIMARY SCHOOL,ORDINARY SCHOOL,PUBLIC,STATE,STATE,DEPARTMENT OF EDUCATION AND TRAINING(DET),914143,914143,99,NOT APPLICABLE,27.84738043,-26.27931944,GISSource,UNKNOWN,CITY OF JOHANNESBURG METROPOLITAN MUNICIPALITY,CITY OF JOHANNESBURG METROPOLITAN MUNICIPALITY,79800012,JOHANNESBURG,JOHANNESBURG CENTRAL,JC_3,JACOBS,CHIAWELO EXT 3,SOWETO,JOHANNESBURG,"239 MOSU, CHIAWELO EXT 3, SOWETO, 1818","BOX 56, CHIAWELO, 1818",0119803483,0119803483,YES,ACD,4,N,NOT APPLICABLE,12/31/1899,YES,1177,URBAN,NO,YES,NO,963,24
700110593,2016,7,GP,DIODI PRIMARY SCHOOL,OPEN,PUBLIC,ORDINARY SCHOOL,PRIMARY SCHOOL,ORDINARY SCHOOL,PUBLIC,STATE,STATE,DEPARTMENT OF EDUCATION AND TRAINING(DET),914008,914008,99,NOT APPLICABLE,27.85153588,-26.26540463,GISSource,UNKNOWN,CITY OF JOHANNESBURG METROPOLITAN MUNICIPALITY,CITY OF JOHANNESBURG METROPOLITAN MUNICIPALITY,79800016,JOHANNESBURG,JOHANNESBURG CENTRAL,JC_5,KHOZA,MAPETLA,SOWETO,JOHANNESBURG,"886 RALEKGETHO, MAPETLA, SOWETO, 1818",PO BOX 330;KWA-XUMA;;1868,0723742587,99,YES,ACD,3,N,NOT APPLICABLE,12/31/1899,YES,1177,URBAN,NO,YES,NO,995,25
700110601,2016,7,GP,DR BW VILAKAZI SECONDARY SCHOOL,OPEN,PUBLIC,ORDINARY SCHOOL,SECONDARY SCHOOL,ORDINARY SCHOOL,PUBLIC,STATE,STATE,DEPARTMENT OF EDUCATION AND TRAINING(DET),914009,914009,8110601,DR BW VILAKAZI SECONDARY SCHOOL,27.83045601,-26.2387277,GISSource,UNKNOWN,CITY OF JOHANNESBURG METROPOLITAN MUNICIPALITY,CITY OF JOHANNESBURG METROPOLITAN MUNICIPALITY,79800052,JOHANNESBURG,JOHANNESBURG CENTRAL,JC_4,MASILO,ZOLA NORTH,SOWETO,JOHANNESBURG,"277 MATHEBULA, ZOLA NORTH, SOWETO, 1868","53, KWA-XUMA, 1868",0119341219,0119312396,YES,ACD,3,N,NOT APPLICABLE,12/31/1899,YES,1177,URBAN,NO,YES,NO,1208,42
700110619,2016,7,GP,EBUHLENI PRIMARY SCHOOL,OPEN,PUBLIC,ORDINARY SCHOOL,PRIMARY SCHOOL,ORDINARY SCHOOL,PUBLIC,STATE,STATE,DEPARTMENT OF EDUCATION AND TRAINING(DET),914010,914010,99,NOT APPLICABLE,27.8270856274,-26.2462675148,GISSource,UNKNOWN,CITY OF JOHANNESBURG METROPOLITAN MUNICIPALITY,CITY OF JOHANNESBURG METROPOLITAN MUNICIPALITY,79800052,JOHANNESBURG,JOHANNESBURG CENTRAL,JC_4,KHOZA,EMDENI,SOWETO,JOHANNESBURG,"1026 THEMBALIHLE STREET, EMDENI, SOWETO, 1868","P.O BOX - 143, KWAXUMA, 1868",0119341127,0119348797,YES,ACD,3,N,NOT APPLICABLE,12/31/1899,YES,1177,URBAN,NO,YES,NO,1304,30
700110627,2016,7,GP,ELSIE NGIDI PRIMARY SCHOOL,OPEN,PUBLIC,ORDINARY SCHOOL,PRIMARY SCHOOL,ORDINARY SCHOOL,PUBLIC,STATE,STATE,DEPARTMENT OF EDUCATION AND TRAINING(DET),914148,914148,99,NOT APPLICABLE,27.85182172,-26.28174814,GISSource,UNKNOWN,CITY OF JOHANNESBURG METROPOLITAN MUNICIPALITY,CITY OF JOHANNESBURG METROPOLITAN MUNICIPALITY,79800012,JOHANNESBURG,JOHANNESBURG CENTRAL,JC_3,NTSHANGASE,CHIAWELO,SOWETO,JOHANNNESBURG,"432 TSHITHUTHUNE, CHIAWELO, SOWETO, 1818",UNKNOWN,011980-343,99,NO,AD,4,N,NOT APPLICABLE,12/31/1899,NO,590,URBAN,NO,YES,NO,943,22
700110635,2016,7,GP,EMAWENI PRIMARY SCHOOL,OPEN,PUBLIC,ORDINARY SCHOOL,PRIMARY SCHOOL,ORDINARY SCHOOL,PUBLIC,STATE,STATE,DEPARTMENT OF EDUCATION AND TRAINING(DET),914011,914011,99,NOT APPLICABLE,27.8625100004,-26.2714216671,GISSource,UNKNOWN,CITY OF JOHANNESBURG METROPOLITAN MUNICIPALITY,CITY OF JOHANNESBURG METROPOLITAN MUNICIPALITY,79800015,JOHANNESBURG,JOHANNESBURG CENTRAL,JC_3,KANETSI,SENAOANE,SOWETO,JOHANNESBURG,"360 INGAGANE, SENAOANE, SOWETO, 1818","P.O. BOX 115, MOROKA, 1860",0119844276,0119844276,YES,ACD,2,N,NOT APPLICABLE,12/31/1899,YES,1177,URBAN,NO,YES,NO,354,7
700110643,2016,7,GP,EMDENI SECONDARY SCHOOL,OPEN,PUBLIC,ORDINARY SCHOOL,SECONDARY SCHOOL,ORDINARY SCHOOL,PUBLIC,STATE,STATE,DEPARTMENT OF EDUCATION AND TRAINING(DET),914012,914012,8110643,EMDENI SECONDARY SCHOOL,27.8137221762,-26.247580569,GISSource,UNKNOWN,CITY OF JOHANNESBURG METROPOLITAN MUNICIPALITY,CITY OF JOHANNESBURG METROPOLITAN MUNICIPALITY,79800130,JOHANNESBURG,JOHANNESBURG CENTRAL,JC_4,RADEBE,EMDENI EXT,SOWETO,JOHANNESBURG,"1817 ZAMUKULUNGISA STREET, EMDENI EXT, SOWETO, 1868","138, KWA-XUMA, 1868",0119348654,0119348654,YES,ACD,3,N,NOT APPLICABLE,12/31/1899,YES,1177,URBAN,NO,YES,NO,1106,38
